State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate
South Carolina,2/16/2019,"1,769",2/9/2019,"16,499","2,028,029",0.81
South Carolina,2/23/2019,"2,079",2/16/2019,"16,331","2,028,029",0.81
South Carolina,3/2/2019,"2,133",2/23/2019,"15,989","2,028,029",0.79
South Carolina,3/9/2019,"1,807",3/2/2019,"14,860","2,028,029",0.73
South Carolina,3/16/2019,"2,077",3/9/2019,"14,436","2,028,029",0.71
South Carolina,3/23/2019,"1,733",3/16/2019,"14,365","2,028,029",0.71
South Carolina,3/30/2019,"1,808",3/23/2019,"14,105","2,028,029",0.7
South Carolina,4/6/2019,"2,109",3/30/2019,"14,039","2,028,029",0.69
South Carolina,4/13/2019,"2,038",4/6/2019,"13,534","2,042,923",0.66
South Carolina,4/20/2019,"1,871",4/13/2019,"13,119","2,042,923",0.64
South Carolina,4/27/2019,"2,119",4/20/2019,"13,398","2,042,923",0.66
South Carolina,5/4/2019,"1,918",4/27/2019,"13,099","2,042,923",0.64
South Carolina,5/11/2019,"1,953",5/4/2019,"12,723","2,042,923",0.62
South Carolina,5/18/2019,"2,001",5/11/2019,"13,036","2,042,923",0.64
South Carolina,5/25/2019,"1,993",5/18/2019,"13,304","2,042,923",0.65
South Carolina,6/1/2019,"1,799",5/25/2019,"13,591","2,042,923",0.67
South Carolina,6/8/2019,"3,003",6/1/2019,"14,034","2,042,923",0.69
South Carolina,6/15/2019,"2,506",6/8/2019,"14,434","2,042,923",0.71
South Carolina,6/22/2019,"2,116",6/15/2019,"14,819","2,042,923",0.73
South Carolina,6/29/2019,"2,183",6/22/2019,"15,118","2,042,923",0.74
South Carolina,7/6/2019,"1,959",6/29/2019,"15,166","2,042,923",0.74
South Carolina,7/13/2019,"3,507",7/6/2019,"16,057","2,058,157",0.78
South Carolina,7/20/2019,"2,384",7/13/2019,"15,503","2,058,157",0.75
South Carolina,7/27/2019,"1,867",7/20/2019,"16,004","2,058,157",0.78
South Carolina,8/3/2019,"2,432",7/27/2019,"15,896","2,058,157",0.77
South Carolina,8/10/2019,"2,058",8/3/2019,"15,743","2,058,157",0.76
South Carolina,8/17/2019,"1,873",8/10/2019,"15,559","2,058,157",0.76
South Carolina,8/24/2019,"1,941",8/17/2019,"15,183","2,058,157",0.74
South Carolina,8/31/2019,"1,869",8/24/2019,"14,280","2,058,157",0.69
South Carolina,9/7/2019,"1,524",8/31/2019,"13,567","2,058,157",0.66
South Carolina,9/14/2019,"2,770",9/7/2019,"14,297","2,058,157",0.69
South Carolina,9/21/2019,"1,916",9/14/2019,"13,265","2,058,157",0.64
South Carolina,9/28/2019,"1,970",9/21/2019,"13,119","2,058,157",0.64
South Carolina,10/5/2019,"2,359",9/28/2019,"13,277","2,058,157",0.65
South Carolina,10/12/2019,"2,157",10/5/2019,"13,037","2,070,232",0.63
South Carolina,10/19/2019,"1,988",10/12/2019,"13,356","2,070,232",0.65
South Carolina,10/26/2019,"2,066",10/19/2019,"13,215","2,070,232",0.64
South Carolina,11/2/2019,"2,050",10/26/2019,"13,422","2,070,232",0.65
South Carolina,11/9/2019,"3,380",11/2/2019,"13,774","2,070,232",0.67
South Carolina,11/16/2019,"2,205",11/9/2019,"13,829","2,070,232",0.67
South Carolina,11/23/2019,"2,496",11/16/2019,"14,164","2,070,232",0.68
South Carolina,11/30/2019,"1,548",11/23/2019,"13,783","2,070,232",0.67
South Carolina,12/7/2019,"3,965",11/30/2019,"15,338","2,070,232",0.74
South Carolina,12/14/2019,"2,495",12/7/2019,"14,731","2,070,232",0.71
South Carolina,12/21/2019,"2,931",12/14/2019,"15,119","2,070,232",0.73
South Carolina,12/28/2019,"2,181",12/21/2019,"15,271","2,070,232",0.74
South Carolina,1/4/2020,"7,471",12/28/2019,"18,922","2,070,232",0.91
South Carolina,1/11/2020,"4,629",1/4/2020,"21,587","2,077,535",1.04
South Carolina,1/18/2020,"3,126",1/11/2020,"18,780","2,077,535",0.9
South Carolina,1/25/2020,"2,248",1/18/2020,"17,113","2,077,535",0.82
South Carolina,2/1/2020,"2,099",1/25/2020,"17,061","2,077,535",0.82
South Carolina,2/8/2020,"2,054",2/1/2020,"16,669","2,077,535",0.8
South Carolina,2/15/2020,"2,088",2/8/2020,"16,547","2,077,535",0.8
South Carolina,2/22/2020,"1,824",2/15/2020,"16,239","2,077,535",0.78
South Carolina,2/29/2020,"1,977",2/22/2020,"15,779","2,077,535",0.76
South Carolina,3/7/2020,"1,889",2/29/2020,"15,341","2,077,535",0.74
South Carolina,3/14/2020,"2,093",3/7/2020,"15,032","2,077,535",0.72
South Carolina,3/21/2020,"31,826",3/14/2020,"15,111","2,077,535",0.73
South Dakota,1/5/2019,354,12/29/2018,"2,777","412,446",0.67
South Dakota,1/12/2019,548,1/5/2019,"3,022","413,159",0.73
South Dakota,1/19/2019,331,1/12/2019,"3,085","413,159",0.75
South Dakota,1/26/2019,274,1/19/2019,"3,140","413,159",0.76
South Dakota,2/2/2019,318,1/26/2019,"3,283","413,159",0.79
South Dakota,2/9/2019,334,2/2/2019,"3,375","413,159",0.82
South Dakota,2/16/2019,280,2/9/2019,"3,352","413,159",0.81
South Dakota,2/23/2019,239,2/16/2019,"3,401","413,159",0.82
South Dakota,3/2/2019,221,2/23/2019,"3,346","413,159",0.81
South Dakota,3/9/2019,214,3/2/2019,"3,421","413,159",0.83
South Dakota,3/16/2019,143,3/9/2019,"3,312","413,159",0.8
South Dakota,3/23/2019,171,3/16/2019,"3,249","413,159",0.79
South Dakota,3/30/2019,149,3/23/2019,"2,922","413,159",0.71
South Dakota,4/6/2019,143,3/30/2019,"2,666","413,159",0.65
South Dakota,4/13/2019,81,4/6/2019,"2,127","414,529",0.51
South Dakota,4/20/2019,179,4/13/2019,"1,955","414,529",0.47
South Dakota,4/27/2019,126,4/20/2019,"1,673","414,529",0.4
South Dakota,5/4/2019,167,4/27/2019,"1,359","414,529",0.33
South Dakota,5/11/2019,187,5/4/2019,"1,183","414,529",0.29
South Dakota,5/18/2019,164,5/11/2019,"1,114","414,529",0.27
South Dakota,5/25/2019,280,5/18/2019,"1,050","414,529",0.25
South Dakota,6/1/2019,205,5/25/2019,"1,117","414,529",0.27
South Dakota,6/8/2019,208,6/1/2019,"1,183","414,529",0.29
South Dakota,6/15/2019,204,6/8/2019,"1,017","414,529",0.25
South Dakota,6/22/2019,157,6/15/2019,"1,041","414,529",0.25
South Dakota,6/29/2019,180,6/22/2019,"1,044","414,529",0.25
South Dakota,7/6/2019,152,6/29/2019,967,"414,529",0.23
South Dakota,7/13/2019,204,7/6/2019,"1,195","415,624",0.29
South Dakota,7/20/2019,204,7/13/2019,"1,117","415,624",0.27
South Dakota,7/27/2019,150,7/20/2019,"1,174","415,624",0.28
South Dakota,8/3/2019,136,7/27/2019,"1,137","415,624",0.27
South Dakota,8/10/2019,134,8/3/2019,"1,084","415,624",0.26
South Dakota,8/17/2019,158,8/10/2019,"1,090","415,624",0.26
South Dakota,8/24/2019,144,8/17/2019,"1,038","415,624",0.25
South Dakota,8/31/2019,122,8/24/2019,876,"415,624",0.21
South Dakota,9/7/2019,103,8/31/2019,812,"415,624",0.2
South Dakota,9/14/2019,151,9/7/2019,825,"415,624",0.2
South Dakota,9/21/2019,124,9/14/2019,846,"415,624",0.2
South Dakota,9/28/2019,147,9/21/2019,804,"415,624",0.19
South Dakota,10/5/2019,185,9/28/2019,804,"415,624",0.19
South Dakota,10/12/2019,156,10/5/2019,785,"416,296",0.19
South Dakota,10/19/2019,174,10/12/2019,792,"416,296",0.19
South Dakota,10/26/2019,206,10/19/2019,856,"416,296",0.21
South Dakota,11/2/2019,273,10/26/2019,863,"416,296",0.21
South Dakota,11/9/2019,318,11/2/2019,944,"416,296",0.23
South Dakota,11/16/2019,406,11/9/2019,"1,105","416,296",0.27
South Dakota,11/23/2019,359,11/16/2019,"1,294","416,296",0.31
South Dakota,11/30/2019,328,11/23/2019,"1,402","416,296",0.34
South Dakota,12/7/2019,630,11/30/2019,"1,717","416,296",0.41
South Dakota,12/14/2019,529,12/7/2019,"2,019","416,296",0.48
South Dakota,12/21/2019,489,12/14/2019,"2,361","416,296",0.57
South Dakota,12/28/2019,241,12/21/2019,"2,416","416,296",0.58
South Dakota,1/4/2020,398,12/28/2019,"2,798","416,296",0.67
South Dakota,1/11/2020,468,1/4/2020,"2,970","417,030",0.71
South Dakota,1/18/2020,338,1/11/2020,"2,995","417,030",0.72
South Dakota,1/25/2020,291,1/18/2020,"3,071","417,030",0.74
South Dakota,2/1/2020,217,1/25/2020,"3,155","417,030",0.76
South Dakota,2/8/2020,223,2/1/2020,"3,117","417,030",0.75
South Dakota,2/15/2020,194,2/8/2020,"3,196","417,030",0.77
South Dakota,2/22/2020,191,2/15/2020,"3,164","417,030",0.76
South Dakota,2/29/2020,159,2/22/2020,"3,116","417,030",0.75
South Dakota,3/7/2020,185,2/29/2020,"3,059","417,030",0.73
South Dakota,3/14/2020,190,3/7/2020,"2,870","417,030",0.69
South Dakota,3/21/2020,"1,761",3/14/2020,"2,674","417,030",0.64
Tennessee,1/5/2019,"3,465",12/29/2018,"21,362","3,198,199",0.67
Tennessee,1/12/2019,"3,898",1/5/2019,"20,964","3,209,282",0.65
Tennessee,1/19/2019,"2,859",1/12/2019,"20,313","3,209,282",0.63
Tennessee,1/26/2019,"2,392",1/19/2019,"20,121","3,209,282",0.63
Tennessee,2/2/2019,"2,463",1/26/2019,"20,243","3,209,282",0.63
Tennessee,2/9/2019,"2,252",2/2/2019,"20,014","3,209,282",0.62
Tennessee,2/16/2019,"2,133",2/9/2019,"19,790","3,209,282",0.62
Tennessee,2/23/2019,"2,129",2/16/2019,"19,576","3,209,282",0.61
Tennessee,3/2/2019,"2,136",2/23/2019,"20,041","3,209,282",0.62
Tennessee,3/9/2019,"2,027",3/2/2019,"19,103","3,209,282",0.6
Tennessee,3/16/2019,"2,248",3/9/2019,"18,153","3,209,282",0.57
Tennessee,3/23/2019,"2,367",3/16/2019,"17,699","3,209,282",0.55
Tennessee,3/30/2019,"2,485",3/23/2019,"17,614","3,209,282",0.55
Tennessee,4/6/2019,"4,318",3/30/2019,"16,781","3,209,282",0.52
Tennessee,4/13/2019,"2,164",4/6/2019,"17,942","3,222,597",0.56
Tennessee,4/20/2019,"1,961",4/13/2019,"15,172","3,222,597",0.47
Tennessee,4/27/2019,"2,106",4/20/2019,"14,715","3,222,597",0.46
Tennessee,5/4/2019,"2,154",4/27/2019,"15,562","3,222,597",0.48
Tennessee,5/11/2019,"2,421",5/4/2019,"14,554","3,222,597",0.45
Tennessee,5/18/2019,"2,546",5/11/2019,"15,247","3,222,597",0.47
Tennessee,5/25/2019,"2,977",5/18/2019,"15,825","3,222,597",0.49
Tennessee,6/1/2019,"3,865",5/25/2019,"16,966","3,222,597",0.53
Tennessee,6/8/2019,"2,889",6/1/2019,"18,681","3,222,597",0.58
Tennessee,6/15/2019,"2,363",6/8/2019,"19,297","3,222,597",0.6
Tennessee,6/22/2019,"2,323",6/15/2019,"19,459","3,222,597",0.6
Tennessee,6/29/2019,"2,904",6/22/2019,"20,118","3,222,597",0.62
Tennessee,7/6/2019,"2,995",6/29/2019,"20,367","3,222,597",0.63
Tennessee,7/13/2019,"2,706",7/6/2019,"21,734","3,235,868",0.67
Tennessee,7/20/2019,"2,233",7/13/2019,"20,652","3,235,868",0.64
Tennessee,7/27/2019,"2,198",7/20/2019,"20,514","3,235,868",0.63
Tennessee,8/3/2019,"2,282",7/27/2019,"20,495","3,235,868",0.63
Tennessee,8/10/2019,"1,997",8/3/2019,"20,176","3,235,868",0.62
Tennessee,8/17/2019,"1,893",8/10/2019,"17,668","3,235,868",0.55
Tennessee,8/24/2019,"1,994",8/17/2019,"16,610","3,235,868",0.51
Tennessee,8/31/2019,"2,221",8/24/2019,"16,597","3,235,868",0.51
Tennessee,9/7/2019,"2,124",8/31/2019,"15,889","3,235,868",0.49
Tennessee,9/14/2019,"2,104",9/7/2019,"16,248","3,235,868",0.5
Tennessee,9/21/2019,"3,295",9/14/2019,"15,831","3,235,868",0.49
Tennessee,9/28/2019,"2,924",9/21/2019,"16,770","3,235,868",0.52
Tennessee,10/5/2019,"2,880",9/28/2019,"18,120","3,235,868",0.56
Tennessee,10/12/2019,"3,186",10/5/2019,"17,866","3,250,062",0.55
Tennessee,10/19/2019,"3,046",10/12/2019,"18,737","3,250,062",0.58
Tennessee,10/26/2019,"2,270",10/19/2019,"18,643","3,250,062",0.57
Tennessee,11/2/2019,"2,161",10/26/2019,"17,970","3,250,062",0.55
Tennessee,11/9/2019,"2,481",11/2/2019,"15,686","3,250,062",0.48
Tennessee,11/16/2019,"2,159",11/9/2019,"15,384","3,250,062",0.47
Tennessee,11/23/2019,"2,161",11/16/2019,"15,588","3,250,062",0.48
Tennessee,11/30/2019,"2,034",11/23/2019,"15,429","3,250,062",0.47
Tennessee,12/7/2019,"3,310",11/30/2019,"16,809","3,250,062",0.52
Tennessee,12/14/2019,"2,476",12/7/2019,"16,589","3,250,062",0.51
Tennessee,12/21/2019,"3,253",12/14/2019,"17,212","3,250,062",0.53
Tennessee,12/28/2019,"4,590",12/21/2019,"17,634","3,250,062",0.54
Tennessee,1/4/2020,"3,084",12/28/2019,"22,163","3,250,062",0.68
Tennessee,1/11/2020,"3,711",1/4/2020,"22,398","3,263,988",0.69
Tennessee,1/18/2020,"3,093",1/11/2020,"20,441","3,263,988",0.63
Tennessee,1/25/2020,"2,484",1/18/2020,"20,786","3,263,988",0.64
Tennessee,2/1/2020,"2,362",1/25/2020,"21,364","3,263,988",0.65
Tennessee,2/8/2020,"2,161",2/1/2020,"20,670","3,263,988",0.63
Tennessee,2/15/2020,"2,140",2/8/2020,"20,485","3,263,988",0.63
Tennessee,2/22/2020,"1,855",2/15/2020,"20,139","3,263,988",0.62
Tennessee,2/29/2020,"2,014",2/22/2020,"20,413","3,263,988",0.63
Tennessee,3/7/2020,"2,032",2/29/2020,"19,035","3,263,988",0.58
Tennessee,3/14/2020,"2,702",3/7/2020,"18,450","3,263,988",0.57
Tennessee,3/21/2020,"38,077",3/14/2020,"18,350","3,263,988",0.56
Texas,1/5/2019,"12,905",12/29/2018,"123,402","11,882,030",1.04
Texas,1/12/2019,"20,493",1/5/2019,"129,887","11,941,735",1.09
Texas,1/19/2019,"17,453",1/12/2019,"128,985","11,941,735",1.08
Texas,1/26/2019,"12,479",1/19/2019,"123,476","11,941,735",1.03
Texas,2/2/2019,"14,161",1/26/2019,"121,027","11,941,735",1.01
Texas,2/9/2019,"13,526",2/2/2019,"115,008","11,941,735",0.96
Texas,2/16/2019,"12,388",2/9/2019,"117,176","11,941,735",0.98
Texas,2/23/2019,"11,766",2/16/2019,"117,832","11,941,735",0.99
Texas,3/2/2019,"12,099",2/23/2019,"116,340","11,941,735",0.97
Texas,3/9/2019,"12,760",3/2/2019,"112,808","11,941,735",0.94
Texas,3/16/2019,"11,580",3/9/2019,"113,456","11,941,735",0.95
Texas,3/23/2019,"14,382",3/16/2019,"117,994","11,941,735",0.99
Texas,3/30/2019,"12,327",3/23/2019,"113,639","11,941,735",0.95
Texas,4/6/2019,"13,093",3/30/2019,"111,714","11,941,735",0.94
Texas,4/13/2019,"13,868",4/6/2019,"107,707","12,017,875",0.9
Texas,4/20/2019,"11,439",4/13/2019,"107,033","12,017,875",0.89
Texas,4/27/2019,"12,084",4/20/2019,"111,704","12,017,875",0.93
Texas,5/4/2019,"12,748",4/27/2019,"109,585","12,017,875",0.91
Texas,5/11/2019,"12,959",5/4/2019,"108,102","12,017,875",0.9
Texas,5/18/2019,"13,807",5/11/2019,"110,505","12,017,875",0.92
Texas,5/25/2019,"14,355",5/18/2019,"113,260","12,017,875",0.94
Texas,6/1/2019,"12,773",5/25/2019,"113,823","12,017,875",0.95
Texas,6/8/2019,"15,186",6/1/2019,"117,425","12,017,875",0.98
Texas,6/15/2019,"15,081",6/8/2019,"120,357","12,017,875",1
Texas,6/22/2019,"14,494",6/15/2019,"127,130","12,017,875",1.06
Texas,6/29/2019,"13,655",6/22/2019,"124,259","12,017,875",1.03
Texas,7/6/2019,"11,598",6/29/2019,"123,852","12,017,875",1.03
Texas,7/13/2019,"16,144",7/6/2019,"128,079","12,099,046",1.06
Texas,7/20/2019,"12,958",7/13/2019,"128,199","12,099,046",1.06
Texas,7/27/2019,"12,265",7/20/2019,"129,557","12,099,046",1.07
Texas,8/3/2019,"12,915",7/27/2019,"127,475","12,099,046",1.05
Texas,8/10/2019,"12,816",8/3/2019,"124,234","12,099,046",1.03
Texas,8/17/2019,"11,694",8/10/2019,"123,607","12,099,046",1.02
Texas,8/24/2019,"12,619",8/17/2019,"123,914","12,099,046",1.02
Texas,8/31/2019,"13,048",8/24/2019,"118,901","12,099,046",0.98
Texas,9/7/2019,"11,500",8/31/2019,"116,035","12,099,046",0.96
Texas,9/14/2019,"12,273",9/7/2019,"115,892","12,099,046",0.96
Texas,9/21/2019,"12,440",9/14/2019,"115,497","12,099,046",0.95
Texas,9/28/2019,"12,691",9/21/2019,"111,924","12,099,046",0.93
Texas,10/5/2019,"14,146",9/28/2019,"113,493","12,099,046",0.94
Texas,10/12/2019,"14,342",10/5/2019,"107,905","12,168,097",0.89
Texas,10/19/2019,"13,058",10/12/2019,"113,394","12,168,097",0.93
Texas,10/26/2019,"13,183",10/19/2019,"111,596","12,168,097",0.92
Texas,11/2/2019,"13,861",10/26/2019,"114,549","12,168,097",0.94
Texas,11/9/2019,"16,393",11/2/2019,"111,391","12,168,097",0.92
Texas,11/16/2019,"14,335",11/9/2019,"112,751","12,168,097",0.93
Texas,11/23/2019,"16,139",11/16/2019,"120,254","12,168,097",0.99
Texas,11/30/2019,"10,359",11/23/2019,"115,092","12,168,097",0.95
Texas,12/7/2019,"20,649",11/30/2019,"135,760","12,168,097",1.12
Texas,12/14/2019,"15,037",12/7/2019,"122,185","12,168,097",1
Texas,12/21/2019,"12,589",12/14/2019,"133,899","12,168,097",1.1
Texas,12/28/2019,"8,947",12/21/2019,"119,380","12,168,097",0.98
Texas,1/4/2020,"12,367",12/28/2019,"141,473","12,168,097",1.16
Texas,1/11/2020,"21,902",1/4/2020,"140,768","12,236,594",1.15
Texas,1/18/2020,"15,783",1/11/2020,"145,126","12,236,594",1.19
Texas,1/25/2020,"13,070",1/18/2020,"132,656","12,236,594",1.08
Texas,2/1/2020,"13,818",1/25/2020,"140,826","12,236,594",1.15
Texas,2/8/2020,"13,869",2/1/2020,"128,666","12,236,594",1.05
Texas,2/15/2020,"12,790",2/8/2020,"133,475","12,236,594",1.09
Texas,2/22/2020,"12,047",2/15/2020,"127,275","12,236,594",1.04
Texas,2/29/2020,"12,692",2/22/2020,"133,247","12,236,594",1.09
Texas,3/7/2020,"14,355",2/29/2020,"125,252","12,236,594",1.02
Texas,3/14/2020,"16,176",3/7/2020,"127,905","12,236,594",1.05
Texas,3/21/2020,"155,426",3/14/2020,"126,427","12,236,594",1.03
Utah,1/5/2019,"1,679",12/29/2018,"11,336","1,440,218",0.79
Utah,1/12/2019,"1,810",1/5/2019,"11,985","1,418,868",0.84
Utah,1/19/2019,"1,484",1/12/2019,"12,262","1,418,868",0.86
Utah,1/26/2019,"1,229",1/19/2019,"12,501","1,418,868",0.88
Utah,2/2/2019,"1,164",1/26/2019,"12,346","1,418,868",0.87
Utah,2/9/2019,"1,179",2/2/2019,"12,150","1,418,868",0.86
Utah,2/16/2019,"1,134",2/9/2019,"12,068","1,418,868",0.85
Utah,2/23/2019,"1,018",2/16/2019,"11,869","1,418,868",0.84
Utah,3/2/2019,946,2/23/2019,"11,540","1,418,868",0.81
Utah,3/9/2019,980,3/2/2019,"11,152","1,418,868",0.79
Utah,3/16/2019,914,3/9/2019,"10,758","1,418,868",0.76
Utah,3/23/2019,873,3/16/2019,"10,130","1,418,868",0.71
Utah,3/30/2019,855,3/23/2019,"9,653","1,418,868",0.68
Utah,4/6/2019,"1,026",3/30/2019,"9,000","1,418,868",0.63
Utah,4/13/2019,"1,364",4/6/2019,"8,001","1,431,642",0.56
Utah,4/20/2019,"1,103",4/13/2019,"8,146","1,431,642",0.57
Utah,4/27/2019,"1,006",4/20/2019,"7,785","1,431,642",0.54
Utah,5/4/2019,927,4/27/2019,"7,362","1,431,642",0.51
Utah,5/11/2019,923,5/4/2019,"7,084","1,431,642",0.49
Utah,5/18/2019,898,5/11/2019,"6,906","1,431,642",0.48
Utah,5/25/2019,"1,053",5/18/2019,"6,854","1,431,642",0.48
Utah,6/1/2019,918,5/25/2019,"6,778","1,431,642",0.47
Utah,6/8/2019,993,6/1/2019,"6,723","1,431,642",0.47
Utah,6/15/2019,885,6/8/2019,"6,653","1,431,642",0.46
Utah,6/22/2019,918,6/15/2019,"6,832","1,431,642",0.48
Utah,6/29/2019,957,6/22/2019,"6,676","1,431,642",0.47
Utah,7/6/2019,861,6/29/2019,"6,550","1,431,642",0.46
Utah,7/13/2019,949,7/6/2019,"6,712","1,443,356",0.47
Utah,7/20/2019,834,7/13/2019,"6,566","1,443,356",0.45
Utah,7/27/2019,758,7/20/2019,"6,649","1,443,356",0.46
Utah,8/3/2019,842,7/27/2019,"6,502","1,443,356",0.45
Utah,8/10/2019,882,8/3/2019,"6,489","1,443,356",0.45
Utah,8/17/2019,826,8/10/2019,"6,360","1,443,356",0.44
Utah,8/24/2019,850,8/17/2019,"6,282","1,443,356",0.44
Utah,8/31/2019,821,8/24/2019,"5,965","1,443,356",0.41
Utah,9/7/2019,822,8/31/2019,"5,897","1,443,356",0.41
Utah,9/14/2019,892,9/7/2019,"5,754","1,443,356",0.4
Utah,9/21/2019,856,9/14/2019,"5,868","1,443,356",0.41
Utah,9/28/2019,927,9/21/2019,"5,913","1,443,356",0.41
Utah,10/5/2019,"1,022",9/28/2019,"5,814","1,443,356",0.4
Utah,10/12/2019,984,10/5/2019,"5,779","1,454,279",0.4
Utah,10/19/2019,913,10/12/2019,"5,842","1,454,279",0.4
Utah,10/26/2019,"1,045",10/19/2019,"5,985","1,454,279",0.41
Utah,11/2/2019,"1,167",10/26/2019,"6,184","1,454,279",0.43
Utah,11/9/2019,"1,449",11/2/2019,"6,449","1,454,279",0.44
Utah,11/16/2019,"1,298",11/9/2019,"6,864","1,454,279",0.47
Utah,11/23/2019,"1,402",11/16/2019,"7,360","1,454,279",0.51
Utah,11/30/2019,"1,755",11/23/2019,"7,783","1,454,279",0.54
Utah,12/7/2019,"2,196",11/30/2019,"8,628","1,454,279",0.59
Utah,12/14/2019,"1,706",12/7/2019,"9,750","1,454,279",0.67
Utah,12/21/2019,"1,623",12/14/2019,"9,881","1,454,279",0.68
Utah,12/28/2019,"1,284",12/21/2019,"10,416","1,454,279",0.72
Utah,1/4/2020,"1,518",12/28/2019,"11,328","1,454,279",0.78
Utah,1/11/2020,"1,834",1/4/2020,"11,787","1,459,679",0.81
Utah,1/18/2020,"1,458",1/11/2020,"12,061","1,459,679",0.83
Utah,1/25/2020,"1,271",1/18/2020,"12,061","1,459,679",0.83
Utah,2/1/2020,"1,290",1/25/2020,"11,872","1,459,679",0.81
Utah,2/8/2020,"1,303",2/1/2020,"12,187","1,459,679",0.83
Utah,2/15/2020,"1,097",2/8/2020,"12,131","1,459,679",0.83
Utah,2/22/2020,"1,008",2/15/2020,"11,960","1,459,679",0.82
Utah,2/29/2020,885,2/22/2020,"11,451","1,459,679",0.78
Utah,3/7/2020,"1,015",2/29/2020,"11,077","1,459,679",0.76
Utah,3/14/2020,"1,305",3/7/2020,"10,701","1,459,679",0.73
Utah,3/21/2020,"19,690",3/14/2020,"10,826","1,459,679",0.74
Vermont,1/5/2019,699,12/29/2018,"5,755","302,514",1.9
Vermont,1/12/2019,674,1/5/2019,"5,718","302,240",1.89
Vermont,1/19/2019,576,1/12/2019,"5,485","302,240",1.81
Vermont,1/26/2019,528,1/19/2019,"5,307","302,240",1.76
Vermont,2/2/2019,692,1/26/2019,"5,415","302,240",1.79
Vermont,2/9/2019,500,2/2/2019,"5,353","302,240",1.77
Vermont,2/16/2019,479,2/9/2019,"5,384","302,240",1.78
Vermont,2/23/2019,656,2/16/2019,"5,183","302,240",1.71
Vermont,3/2/2019,845,2/23/2019,"5,351","302,240",1.77
Vermont,3/9/2019,430,3/2/2019,"5,445","302,240",1.8
Vermont,3/16/2019,641,3/9/2019,"5,219","302,240",1.73
Vermont,3/23/2019,499,3/16/2019,"5,147","302,240",1.7
Vermont,3/30/2019,397,3/23/2019,"4,841","302,240",1.6
Vermont,4/6/2019,519,3/30/2019,"4,675","302,240",1.55
Vermont,4/13/2019,698,4/6/2019,"4,381","302,624",1.45
Vermont,4/20/2019,944,4/13/2019,"4,399","302,624",1.45
Vermont,4/27/2019,663,4/20/2019,"4,431","302,624",1.46
Vermont,5/4/2019,380,4/27/2019,"3,875","302,624",1.28
Vermont,5/11/2019,434,5/4/2019,"3,289","302,624",1.09
Vermont,5/18/2019,528,5/11/2019,"3,179","302,624",1.05
Vermont,5/25/2019,430,5/18/2019,"3,203","302,624",1.06
Vermont,6/1/2019,405,5/25/2019,"3,000","302,624",0.99
Vermont,6/8/2019,312,6/1/2019,"3,101","302,624",1.02
Vermont,6/15/2019,335,6/8/2019,"2,789","302,624",0.92
Vermont,6/22/2019,837,6/15/2019,"2,798","302,624",0.92
Vermont,6/29/2019,603,6/22/2019,"3,092","302,624",1.02
Vermont,7/6/2019,538,6/29/2019,"3,210","302,624",1.06
Vermont,7/13/2019,384,7/6/2019,"3,484","302,699",1.15
Vermont,7/20/2019,262,7/13/2019,"3,217","302,699",1.06
Vermont,7/27/2019,289,7/20/2019,"3,157","302,699",1.04
Vermont,8/3/2019,296,7/27/2019,"3,115","302,699",1.03
Vermont,8/10/2019,289,8/3/2019,"3,081","302,699",1.02
Vermont,8/17/2019,321,8/10/2019,"2,808","302,699",0.93
Vermont,8/24/2019,262,8/17/2019,"2,986","302,699",0.99
Vermont,8/31/2019,205,8/24/2019,"2,563","302,699",0.85
Vermont,9/7/2019,271,8/31/2019,"1,930","302,699",0.64
Vermont,9/14/2019,240,9/7/2019,"1,904","302,699",0.63
Vermont,9/21/2019,236,9/14/2019,"1,799","302,699",0.59
Vermont,9/28/2019,249,9/21/2019,"1,820","302,699",0.6
Vermont,10/5/2019,279,9/28/2019,"1,836","302,699",0.61
Vermont,10/12/2019,308,10/5/2019,"1,830","303,175",0.6
Vermont,10/19/2019,392,10/12/2019,"1,830","303,175",0.6
Vermont,10/26/2019,369,10/19/2019,"1,975","303,175",0.65
Vermont,11/2/2019,663,10/26/2019,"2,044","303,175",0.67
Vermont,11/9/2019,636,11/2/2019,"2,372","303,175",0.78
Vermont,11/16/2019,693,11/9/2019,"2,707","303,175",0.89
Vermont,11/23/2019,621,11/16/2019,"3,092","303,175",1.02
Vermont,11/30/2019,"1,124",11/23/2019,"2,976","303,175",0.98
Vermont,12/7/2019,977,11/30/2019,"3,951","303,175",1.3
Vermont,12/14/2019,539,12/7/2019,"3,569","303,175",1.18
Vermont,12/21/2019,895,12/14/2019,"3,491","303,175",1.15
Vermont,12/28/2019,"1,647",12/21/2019,"3,937","303,175",1.3
Vermont,1/4/2020,680,12/28/2019,"5,417","303,175",1.79
Vermont,1/11/2020,649,1/4/2020,"5,609","303,508",1.85
Vermont,1/18/2020,755,1/11/2020,"4,961","303,508",1.63
Vermont,1/25/2020,518,1/18/2020,"4,986","303,508",1.64
Vermont,2/1/2020,481,1/25/2020,"5,006","303,508",1.65
Vermont,2/8/2020,475,2/1/2020,"4,824","303,508",1.59
Vermont,2/15/2020,543,2/8/2020,"4,931","303,508",1.62
Vermont,2/22/2020,610,2/15/2020,"4,872","303,508",1.61
